,loc,sitemap,etag,sitemap_last_modified,sitemap_size_mb,download_date
22,https://www.directv.com/city/alexandria-la/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
23,https://www.directv.com/city/alexandria-va/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
24,https://www.directv.com/city/algonquin-il/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
25,https://www.directv.com/city/alhambra-ca/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
26,https://www.directv.com/city/alice-tx/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
27,https://www.directv.com/city/aliso-viejo-ca/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
28,https://www.directv.com/city/allendale-sc/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
29,https://www.directv.com/city/allen-park-mi/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
30,https://www.directv.com/city/allentown-pa/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
31,https://www.directv.com/city/allen-tx/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
32,https://www.directv.com/city/alliance-oh/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
33,https://www.directv.com/city/alpharetta-ga/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
34,https://www.directv.com/city/alsip-il/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
35,https://www.directv.com/city/altamonte-springs-fl/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
36,https://www.directv.com/city/alton-il/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
37,https://www.directv.com/city/altoona-pa/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
38,https://www.directv.com/city/altus-ok/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
39,https://www.directv.com/city/alvin-tx/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
40,https://www.directv.com/city/amarillo-tx/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
41,https://www.directv.com/city/american-fork-ut/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
42,https://www.directv.com/city/ames-ia/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
43,https://www.directv.com/city/amsterdam-ny/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
44,https://www.directv.com/city/anacortes-wa/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
45,https://www.directv.com/city/anaheim-ca/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
46,https://www.directv.com/city/anchorage-ak/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
47,https://www.directv.com/city/anderson-id/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
48,https://www.directv.com/city/anderson-in/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
49,https://www.directv.com/city/anderson-sc/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
50,https://www.directv.com/city/andover-mn/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
51,https://www.directv.com/city/angleton-tx/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
52,https://www.directv.com/city/ankeny-ia/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
53,https://www.directv.com/city/annapolis-md/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
54,https://www.directv.com/city/ann-arbor-mi/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
55,https://www.directv.com/city/anniston-al/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
56,https://www.directv.com/city/anoka-mn/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
57,https://www.directv.com/city/ansonia-ct/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
58,https://www.directv.com/city/antioch-ca/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
59,https://www.directv.com/city/apache-junction-az/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
60,https://www.directv.com/city/apex-nc/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
61,https://www.directv.com/city/apopka-fl/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
62,https://www.directv.com/city/appleton-wi/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
63,https://www.directv.com/city/apple-valley-ca/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
64,https://www.directv.com/city/apple-valley-mn/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
65,https://www.directv.com/city/arcadia-ca/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
66,https://www.directv.com/city/arcata-ca/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
67,https://www.directv.com/city/ardmore-ok/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
68,https://www.directv.com/city/arlington-heights-il/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
69,https://www.directv.com/city/arlington-tx/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
70,https://www.directv.com/city/arlington-wa/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
71,https://www.directv.com/city/arnold-mo/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
72,https://www.directv.com/city/arroyo-grande-ca/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
73,https://www.directv.com/city/arvada-co/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
74,https://www.directv.com/city/asheboro-nc/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
75,https://www.directv.com/city/asheville-nc/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
76,https://www.directv.com/city/ashland-ky/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
77,https://www.directv.com/city/ashland-oh/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
78,https://www.directv.com/city/ashland-or/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
79,https://www.directv.com/city/ashtabula-oh/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
80,https://www.directv.com/city/ashwaubenon-wi/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
81,https://www.directv.com/city/atascadero-ca/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
82,https://www.directv.com/city/athens-al/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
83,https://www.directv.com/city/athens-ga/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
84,https://www.directv.com/city/athens-oh/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
85,https://www.directv.com/city/atlanta-ga/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
86,https://www.directv.com/city/atlantic-city-nj/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
87,https://www.directv.com/city/atoka-ok/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
88,https://www.directv.com/city/attleboro-ma/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
89,https://www.directv.com/city/atwater-ca/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
90,https://www.directv.com/city/auburn-al/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
91,https://www.directv.com/city/auburn-hills-mi/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
92,https://www.directv.com/city/auburn-me/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
93,https://www.directv.com/city/auburn-ny/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
94,https://www.directv.com/city/auburn-wa/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
95,https://www.directv.com/city/augusta-ga/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
96,https://www.directv.com/city/augusta-me/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
97,https://www.directv.com/city/aurora-co/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
98,https://www.directv.com/city/aurora-il/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
99,https://www.directv.com/city/austin-mn/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
100,https://www.directv.com/city/austin-tx/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
101,https://www.directv.com/city/aventura-fl/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
102,https://www.directv.com/city/avondale-az/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
103,https://www.directv.com/city/avon-lake-oh/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
104,https://www.directv.com/city/avon-oh/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
105,https://www.directv.com/city/azusa-ca/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
106,https://www.directv.com/city/bainbridge-island-wa/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
107,https://www.directv.com/city/bakersfield-ca/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
108,https://www.directv.com/city/balch-springs-tx/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
109,https://www.directv.com/city/baldwin-pa/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
110,https://www.directv.com/city/baldwin-park-ca/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
111,https://www.directv.com/city/ballwin-mo/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
112,https://www.directv.com/city/baltimore-md/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
113,https://www.directv.com/city/bangor-me/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
114,https://www.directv.com/city/banning-ca/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
115,https://www.directv.com/city/barberton-oh/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
116,https://www.directv.com/city/barnstable-town-ma/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
117,https://www.directv.com/city/barstow-ca/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
118,https://www.directv.com/city/bartlesville-ok/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
119,https://www.directv.com/city/bartlett-il/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
120,https://www.directv.com/city/bartlett-tn/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
121,https://www.directv.com/city/bartow-fl/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
122,https://www.directv.com/city/batavia-il/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
123,https://www.directv.com/city/baton-rouge-la/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
124,https://www.directv.com/city/battle-creek-mi/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
125,https://www.directv.com/city/battle-ground-wa/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
126,https://www.directv.com/city/bay-city-mi/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
127,https://www.directv.com/city/bay-city-tx/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
128,https://www.directv.com/city/bayonne-nj/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
129,https://www.directv.com/city/baytown-tx/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
130,https://www.directv.com/city/beaumont-ca/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
131,https://www.directv.com/city/beaumont-tx/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
132,https://www.directv.com/city/beavercreek-oh/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
133,https://www.directv.com/city/beaverton-or/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
134,https://www.directv.com/city/bedford-tx/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
135,https://www.directv.com/city/bellaire-tx/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
136,https://www.directv.com/city/bella-vista-ar/,https://www.directv.com/city/citysitemap.xml,2043f-5b10ab8220c18,2020-10-07 01:34:40+00:00,0.1260366439819336,2021-04-11 21:43:55.186488+00:00
